user_id,item_id,rating
1176,1273,4.0
48,1273,5.0
1030,1273,2.0
285,1274,4.0
386,1274,5.0
371,1274,4.0
612,1274,5.0
1268,1274,4.0
99,1274,2.0
1384,1274,5.0
274,1274,4.0
1141,1275,5.0
722,1275,4.0
922,1275,5.0
98,1275,5.0
844,1275,4.0
117,1276,5.0
1454,1276,5.0
823,1276,5.0
1286,1276,5.0
66,1276,5.0
508,1276,5.0
1498,1276,5.0
1499,1276,5.0
1223,1276,5.0
1458,1276,5.0
872,1276,5.0
1221,1276,5.0
774,1276,4.0
913,1277,5.0
918,1277,5.0
66,1277,5.0
844,1277,5.0
1498,1277,5.0
171,1277,5.0
774,1277,5.0
1230,1278,5.0
476,1278,5.0
905,1278,4.0
1119,1278,5.0
246,1278,2.0
934,1279,5.0
166,1279,2.0
978,1279,5.0
988,1279,5.0
1508,1279,4.0
315,1280,5.0
1076,1280,5.0
564,1280,5.0
889,1280,5.0
567,1280,4.0
1113,1280,4.0
1195,1280,5.0
1403,1280,5.0
941,1280,5.0
682,1280,5.0
1386,1280,5.0
106,1280,4.0
1030,1280,5.0
1439,1280,5.0
1349,1280,5.0
1488,1280,5.0
1187,1280,5.0
291,1280,5.0
1086,1281,4.0
936,1281,4.0
845,1281,5.0
368,1281,3.0
754,1281,4.0
293,1281,5.0
431,1281,5.0
57,1281,5.0
289,1282,5.0
213,1282,4.0
773,1282,4.0
417,1282,5.0
212,1282,3.0
1506,1283,5.0
1442,1283,2.0
445,1283,3.0
405,1283,5.0
245,1283,3.0
259,1283,4.0
484,1283,2.0
1030,1283,4.0
1439,1283,5.0
770,1283,4.0
348,1283,4.0
609,1283,5.0
1338,1284,4.0
34,1284,5.0
345,1284,4.0
121,1284,5.0
420,1284,4.0
21,1284,5.0
1051,1284,4.0
452,1285,4.0
512,1285,5.0
986,1285,5.0
1258,1285,5.0
1201,1285,5.0
406,1285,5.0
2,1285,2.0
1191,1285,1.0
421,1285,4.0
1021,1285,3.0
1262,1285,5.0
576,1286,5.0
638,1286,3.0
741,1286,3.0
1137,1286,5.0
503,1286,5.0
1183,1286,5.0
1493,1287,5.0
383,1287,5.0
1209,1287,5.0
8,1287,4.0
833,1287,2.0
1300,1288,4.0
285,1288,5.0
564,1288,5.0
146,1288,5.0
947,1288,4.0
537,1288,5.0
656,1288,5.0
678,1288,5.0
1293,1288,4.0
518,1288,5.0
99,1288,5.0
1336,1288,5.0
1231,1288,5.0
1031,1288,5.0
1384,1288,5.0
503,1288,5.0
1084,1288,5.0
727,1288,5.0
252,1288,3.0
1193,1288,5.0
353,1288,3.0
943,1288,4.0
38,1289,5.0
262,1289,4.0
740,1289,5.0
1286,1289,3.0
742,1289,5.0
1173,1289,4.0
1009,1289,5.0
1313,1289,4.0
826,1289,5.0
660,1289,4.0
934,1290,5.0
500,1290,4.0
153,1290,3.0
254,1290,2.0
1210,1290,5.0
1124,1291,4.0
934,1291,4.0
1496,1291,3.0
1133,1291,3.0
1515,1291,3.0
462,1291,3.0
715,1291,5.0
11,1291,4.0
441,1291,3.0
684,1291,2.0
903,1291,4.0
1341,1291,3.0
1382,1291,4.0
1491,1291,5.0
471,1291,2.0
836,1291,4.0
225,1291,5.0
854,1291,2.0
1526,1291,3.0
1532,1291,3.0
1209,1291,3.0
389,1291,3.0
863,1291,2.0
602,1291,3.0
1409,1291,3.0
1507,1291,4.0
758,1291,5.0
754,1291,3.0
685,1291,3.0
1436,1291,3.0
81,1291,4.0
479,1291,3.0
63,1291,3.0
1383,1291,5.0
634,1291,3.0
535,1291,4.0
532,1291,3.0
365,1291,4.0
10,1291,4.0
1270,1291,4.0
765,1291,5.0
390,1291,3.0
906,1291,4.0
1331,1291,3.0
1227,1291,4.0
288,1291,3.0
1130,1291,4.0
689,1291,3.0
1479,1291,5.0
776,1291,4.0
1242,1291,3.0
957,1291,5.0
705,1291,4.0
777,1291,4.0
501,1291,4.0
798,1291,4.0
1377,1291,4.0
940,1291,3.0
250,1291,5.0
770,1291,3.0
276,1291,3.0
1118,1291,3.0
348,1291,5.0
57,1291,4.0
1277,1291,5.0
1237,1291,3.0
660,1291,4.0
1300,1292,4.0
568,1292,5.0
1101,1292,3.0
488,1292,5.0
1194,1292,4.0
837,1292,5.0
282,1292,5.0
582,1292,5.0
1253,1292,5.0
24,1292,5.0
917,1292,1.0
1070,1292,5.0
144,1292,5.0
88,1292,5.0
641,1292,5.0
338,1292,4.0
1316,1292,1.0
719,1292,5.0
1428,1292,4.0
1403,1292,4.0
1482,1292,5.0
668,1292,5.0
423,1292,5.0
458,1292,5.0
48,1292,5.0
928,1292,5.0
727,1292,5.0
1458,1292,5.0
786,1292,4.0
968,1292,5.0
818,1292,4.0
150,1292,4.0
22,1292,5.0
839,1292,5.0
1072,1292,5.0
623,1292,5.0
579,1292,5.0
244,1292,5.0
386,1293,4.0
759,1293,5.0
876,1293,4.0
796,1293,4.0
249,1293,4.0
1081,1293,3.0
1287,1294,5.0
934,1294,4.0
1219,1294,5.0
1320,1294,1.0
1295,1294,5.0
1176,1294,4.0
1470,1294,5.0
126,1294,1.0
413,1295,5.0
1078,1295,5.0
44,1295,3.0
1458,1295,5.0
1111,1295,4.0
274,1295,5.0
32,1295,5.0
38,1296,3.0
922,1296,5.0
936,1296,5.0
238,1296,5.0
508,1296,5.0
1420,1296,5.0
1158,1296,2.0
123,1296,1.0
1051,1296,1.0
49,1296,5.0
704,1296,3.0
1454,1297,5.0
104,1297,5.0
1083,1297,2.0
200,1297,5.0
1348,1297,5.0
117,1298,1.0
220,1298,3.0
102,1298,2.0
271,1298,4.0
1351,1298,2.0
777,1298,3.0
303,1298,3.0
160,1299,4.0
684,1299,4.0
1491,1299,4.0
888,1299,4.0
425,1299,1.0
1383,1299,4.0
1227,1299,4.0
140,1299,4.0
501,1299,5.0
770,1299,4.0
1104,1300,5.0
714,1300,3.0
920,1300,5.0
433,1300,5.0
256,1300,4.0
407,1300,4.0
371,1300,3.0
807,1300,4.0
1333,1300,1.0
195,1300,5.0
476,1300,5.0
1171,1300,5.0
241,1300,4.0
690,1300,5.0
189,1300,5.0
191,1300,1.0
351,1300,3.0
361,1300,5.0
266,1300,5.0
1384,1300,5.0
1205,1300,5.0
1051,1300,4.0
227,1300,5.0
1021,1300,4.0
29,1300,3.0
374,1300,5.0
982,1301,4.0
1287,1301,5.0
496,1301,5.0
934,1301,5.0
857,1301,5.0
1338,1301,5.0
382,1301,4.0
237,1301,5.0
1219,1301,5.0
1252,1301,5.0
380,1301,5.0
759,1301,4.0
1202,1301,5.0
1209,1301,5.0
309,1301,5.0
1344,1301,4.0
773,1301,1.0
978,1301,5.0
1211,1301,1.0
1131,1301,5.0
355,1301,5.0
1223,1301,1.0
353,1301,5.0
1210,1301,5.0
770,1301,5.0
127,1301,2.0
1521,1301,5.0
521,1302,5.0
1373,1302,5.0
58,1302,5.0
758,1302,5.0
155,1302,5.0
697,1302,4.0
784,1302,1.0
218,1302,5.0
379,1302,5.0
1427,1303,4.0
162,1303,4.0
601,1303,4.0
1379,1303,4.0
1224,1303,4.0
996,1303,4.0
1203,1303,5.0
447,1303,1.0
1209,1303,5.0
91,1303,4.0
929,1303,3.0
1301,1303,5.0
762,1303,4.0
82,1303,4.0
432,1303,4.0
1350,1304,3.0
399,1304,4.0
1441,1304,5.0
1412,1304,3.0
1298,1304,3.0
247,1305,5.0
537,1305,5.0
356,1305,5.0
906,1305,5.0
149,1305,5.0
1368,1305,5.0
1174,1305,5.0
919,1305,5.0
1064,1306,5.0
885,1306,2.0
693,1306,5.0
597,1306,5.0
1158,1306,4.0
485,1306,3.0
48,1306,5.0
4,1306,4.0
1538,1307,2.0
644,1307,3.0
686,1307,5.0
815,1307,5.0
304,1307,1.0
913,1308,4.0
55,1308,5.0
130,1308,5.0
1138,1308,5.0
441,1308,4.0
527,1308,4.0
1261,1308,4.0
929,1308,4.0
1460,1308,4.0
1351,1308,5.0
1100,1308,5.0
1474,1308,5.0
777,1308,5.0
1488,1308,4.0
548,1308,5.0
1483,1308,4.0
411,1308,4.0
1329,1308,5.0
1152,1309,5.0
1144,1309,3.0
715,1309,5.0
1029,1309,5.0
409,1309,5.0
76,1309,5.0
210,1309,5.0
447,1309,5.0
1209,1309,5.0
161,1309,3.0
389,1309,5.0
81,1309,3.0
1447,1309,5.0
1383,1309,5.0
365,1309,5.0
1301,1309,5.0
390,1309,4.0
771,1309,5.0
253,1309,5.0
523,1309,4.0
705,1309,5.0
738,1309,5.0
1183,1309,5.0
124,1309,5.0
744,1309,5.0
1287,1310,5.0
1152,1310,4.0
1086,1310,5.0
1491,1310,5.0
76,1310,4.0
547,1310,5.0
761,1310,4.0
1508,1310,5.0
1514,1310,5.0
1301,1310,5.0
449,1310,5.0
1242,1310,5.0
829,1310,4.0
1118,1310,1.0
303,1310,3.0
913,1311,5.0
1504,1311,5.0
27,1311,2.0
102,1311,5.0
965,1311,3.0
441,1311,4.0
193,1311,5.0
696,1311,2.0
761,1311,4.0
81,1311,5.0
1301,1311,5.0
1331,1311,4.0
1100,1311,5.0
449,1311,5.0
1474,1311,4.0
957,1311,4.0
501,1311,4.0
22,1311,5.0
1118,1311,5.0
1257,1311,3.0
303,1311,5.0
527,1312,5.0
397,1312,5.0
1182,1312,5.0
176,1312,4.0
553,1312,5.0
62,1313,5.0
366,1313,5.0
511,1313,5.0
351,1313,5.0
1405,1313,5.0
1346,1313,5.0
339,1314,4.0
539,1314,5.0
366,1314,5.0
166,1314,3.0
100,1314,5.0
463,1314,5.0
1423,1314,1.0
922,1315,3.0
740,1315,4.0
406,1315,3.0
836,1315,5.0
1106,1315,3.0
1269,1315,5.0
263,1315,5.0
532,1315,5.0
360,1315,4.0
504,1315,2.0
61,1315,3.0
40,1315,5.0
487,1315,4.0
411,1315,4.0
953,1316,4.0
982,1316,4.0
232,1316,1.0
92,1316,1.0
248,1316,5.0
316,1317,3.0
228,1317,4.0
343,1317,4.0
1515,1317,4.0
1324,1317,4.0
1342,1317,2.0
781,1317,5.0
1532,1317,2.0
58,1317,5.0
389,1317,2.0
615,1317,3.0
1428,1317,5.0
1409,1317,2.0
473,1317,4.0
351,1317,5.0
1512,1317,4.0
215,1317,4.0
999,1317,4.0
321,1317,5.0
770,1317,4.0
276,1317,4.0
1153,1318,4.0
113,1318,5.0
1422,1318,4.0
879,1318,5.0
701,1318,2.0
567,1318,5.0
573,1318,5.0
1046,1318,3.0
692,1318,5.0
129,1318,4.0
69,1318,5.0
1145,1318,3.0
899,1318,3.0
934,1319,4.0
561,1319,3.0
121,1319,4.0
1381,1319,3.0
1270,1319,3.0
504,1319,4.0
911,1319,5.0
432,1319,5.0
411,1319,4.0
981,1320,3.0
1147,1320,5.0
485,1320,5.0
361,1320,4.0
229,1320,5.0
1210,1320,5.0
414,1321,4.0
413,1321,5.0
425,1321,5.0
460,1321,4.0
357,1321,4.0
503,1321,4.0
997,1321,5.0
962,1321,4.0
1144,1322,4.0
27,1322,5.0
1507,1322,4.0
866,1322,5.0
1210,1322,5.0
1079,1323,3.0
242,1323,5.0
59,1323,5.0
1311,1323,4.0
1319,1323,4.0
1003,1323,5.0
587,1323,1.0
1167,1323,5.0
1010,1323,5.0
1415,1323,5.0
732,1323,4.0
1411,1323,5.0
600,1323,5.0
1081,1323,5.0
648,1324,5.0
1320,1324,2.0
1393,1324,4.0
1030,1324,5.0
598,1324,5.0
538,1325,5.0
228,1325,5.0
37,1325,4.0
315,1325,5.0
382,1325,5.0
922,1325,5.0
1082,1325,5.0
564,1325,5.0
156,1325,5.0
146,1325,5.0
12,1325,5.0
571,1325,5.0
11,1325,5.0
1197,1325,4.0
439,1325,5.0
837,1325,5.0
1190,1325,5.0
71,1325,5.0
570,1325,5.0
910,1325,5.0
1170,1325,5.0
701,1325,5.0
502,1325,4.0
416,1325,5.0
104,1325,5.0
1070,1325,2.0
296,1325,5.0
586,1325,5.0
447,1325,5.0
1015,1325,5.0
366,1325,5.0
719,1325,5.0
392,1325,5.0
518,1325,5.0
511,1325,1.0
808,1325,4.0
978,1325,5.0
575,1325,3.0
168,1325,5.0
139,1325,5.0
1370,1325,4.0
680,1325,5.0
519,1325,5.0
251,1325,5.0
431,1325,5.0
264,1325,5.0
1384,1325,5.0
1223,1325,5.0
450,1325,5.0
504,1325,4.0
1512,1325,4.0
486,1325,5.0
852,1325,4.0
454,1325,4.0
1200,1325,4.0
555,1325,5.0
657,1325,4.0
769,1325,5.0
318,1325,5.0
652,1325,5.0
421,1325,3.0
828,1325,5.0
150,1325,4.0
839,1325,5.0
1346,1325,3.0
40,1325,4.0
1149,1325,4.0
579,1325,5.0
945,1325,5.0
609,1325,5.0
1287,1326,4.0
1334,1326,5.0
161,1326,4.0
425,1326,4.0
317,1326,5.0
765,1326,5.0
1242,1326,5.0
705,1326,5.0
1183,1326,5.0
25,1327,5.0
1440,1327,4.0
282,1327,5.0
794,1327,4.0
100,1327,4.0
484,1327,4.0
519,1327,4.0
659,1327,1.0
339,1328,5.0
1395,1328,5.0
1230,1328,5.0
794,1328,5.0
978,1328,5.0
587,1328,5.0
867,1328,5.0
858,1328,5.0
1059,1328,5.0
347,1329,3.0
1039,1329,5.0
500,1329,5.0
773,1329,3.0
368,1329,2.0
251,1329,5.0
136,1329,3.0
1030,1329,3.0
829,1329,3.0
237,1330,5.0
521,1330,5.0
225,1330,5.0
759,1330,4.0
773,1330,4.0
1495,1330,5.0
906,1330,5.0
912,1331,5.0
1213,1331,5.0
1132,1331,4.0
1020,1331,5.0
1373,1331,1.0
1421,1331,5.0
268,1331,4.0
950,1331,4.0
1203,1331,1.0
1265,1331,4.0
375,1331,3.0
452,1332,4.0
981,1332,5.0
1074,1332,5.0
1180,1332,2.0
1484,1332,5.0
1498,1332,5.0
428,1332,5.0
1017,1332,1.0
30,1332,3.0
103,1332,4.0
802,1333,5.0
315,1333,4.0
462,1333,4.0
684,1333,5.0
169,1333,5.0
1416,1333,5.0
70,1333,5.0
1168,1333,5.0
763,1333,5.0
1344,1333,5.0
529,1333,5.0
1200,1333,5.0
657,1333,5.0
1392,1333,5.0
784,1333,1.0
618,1334,5.0
1050,1334,5.0
551,1334,2.0
104,1334,5.0
963,1334,5.0
736,1334,5.0
1083,1335,5.0
316,1335,5.0
87,1335,5.0
1469,1335,5.0
885,1335,5.0
741,1335,5.0
183,1335,5.0
660,1335,4.0
992,1336,5.0
722,1336,5.0
180,1336,5.0
703,1336,5.0
844,1336,5.0
1168,1336,5.0
656,1336,5.0
1207,1336,5.0
1498,1336,2.0
1370,1336,5.0
519,1336,5.0
133,1336,5.0
657,1336,5.0
325,1336,5.0
1041,1336,5.0
1430,1336,5.0
774,1336,5.0
943,1336,5.0
1334,1337,4.0
1394,1337,2.0
936,1337,3.0
1372,1337,3.0
1476,1337,3.0
390,1337,3.0
449,1337,4.0
1297,1337,4.0
911,1337,5.0
958,1337,3.0
315,1338,5.0
908,1338,5.0
366,1338,5.0
999,1338,5.0
1348,1338,5.0
713,1339,5.0
513,1339,5.0
779,1339,5.0
559,1339,4.0
542,1339,5.0
251,1339,5.0
820,1339,5.0
1245,1339,5.0
970,1339,5.0
1349,1339,5.0
19,1339,5.0
1187,1339,5.0
958,1339,4.0
609,1339,3.0
499,1340,4.0
392,1340,5.0
352,1340,5.0
129,1340,5.0
431,1340,4.0
1055,1341,4.0
405,1341,5.0
1247,1341,3.0
1308,1341,3.0
417,1341,2.0
5,1341,3.0
856,1342,5.0
594,1342,4.0
413,1342,5.0
564,1342,5.0
626,1342,5.0
947,1342,5.0
1180,1342,5.0
83,1342,5.0
78,1342,5.0
200,1342,5.0
544,1342,5.0
856,1343,5.0
1213,1343,4.0
233,1343,5.0
18,1343,5.0
497,1343,4.0
933,1343,4.0
1159,1343,5.0
724,1344,2.0
1425,1344,4.0
261,1344,4.0
769,1344,3.0
179,1344,4.0
1427,1345,3.0
913,1345,2.0
1055,1345,1.0
1199,1345,4.0
1345,1345,3.0
781,1345,4.0
210,1345,2.0
58,1345,3.0
137,1345,2.0
765,1345,5.0
548,1345,2.0
24,1346,5.0
1302,1346,4.0
366,1346,5.0
719,1346,4.0
773,1346,5.0
84,1346,5.0
1052,1346,4.0
431,1346,3.0
914,1346,2.0
1487,1346,5.0
803,1347,5.0
894,1347,5.0
1258,1347,5.0
981,1347,5.0
441,1347,5.0
405,1347,1.0
903,1347,5.0
134,1347,5.0
766,1347,5.0
16,1347,5.0
694,1347,4.0
1209,1347,3.0
278,1347,5.0
1508,1347,4.0
53,1347,5.0
1031,1347,5.0
1061,1347,5.0
1214,1347,5.0
291,1347,5.0
496,1348,5.0
238,1348,5.0
258,1348,5.0
1498,1348,5.0
1123,1348,5.0
650,1349,5.0
239,1349,4.0
441,1349,5.0
1224,1349,4.0
903,1349,5.0
155,1349,5.0
53,1349,4.0
535,1349,4.0
1301,1349,4.0
172,1349,1.0
930,1349,5.0
720,1349,5.0
1329,1349,5.0
477,1350,4.0
1186,1350,5.0
1374,1350,5.0
1197,1350,3.0
286,1350,1.0
136,1350,5.0
1041,1350,4.0
69,1350,5.0
1108,1350,4.0
579,1350,5.0
480,1351,5.0
343,1351,3.0
222,1351,5.0
1324,1351,5.0
399,1351,5.0
1158,1351,5.0
8,1351,4.0
3,1352,1.0
359,1352,5.0
1419,1352,4.0
256,1352,3.0
907,1352,1.0
851,1352,5.0
1252,1352,2.0
703,1352,4.0
745,1352,5.0
104,1352,5.0
917,1352,3.0
1092,1352,5.0
556,1352,5.0
448,1352,5.0
634,1352,4.0
1010,1352,5.0
283,1352,2.0
852,1352,5.0
1369,1352,3.0
160,1353,1.0
715,1353,1.0
684,1353,4.0
1224,1353,3.0
733,1353,4.0
888,1353,2.0
605,1353,3.0
263,1353,4.0
634,1353,2.0
1377,1353,2.0
770,1353,1.0
1151,1353,1.0
1213,1354,4.0
1243,1354,4.0
405,1354,5.0
1382,1354,4.0
1389,1354,3.0
781,1354,5.0
615,1354,3.0
1508,1354,3.0
1447,1354,3.0
705,1354,4.0
1349,1354,3.0
990,1354,5.0
1118,1354,4.0
411,1354,3.0
601,1355,1.0
496,1355,5.0
1063,1355,5.0
315,1355,5.0
1442,1355,5.0
326,1355,2.0
981,1355,5.0
1122,1355,5.0
526,1355,5.0
405,1355,5.0
527,1355,4.0
344,1355,5.0
167,1355,5.0
280,1355,5.0
666,1355,5.0
1311,1355,5.0
597,1355,5.0
1148,1355,5.0
158,1355,5.0
873,1355,5.0
1110,1355,2.0
1226,1355,5.0
245,1355,3.0
83,1355,5.0
1092,1355,5.0
53,1355,4.0
585,1355,5.0
540,1355,4.0
771,1355,4.0
463,1355,5.0
35,1355,5.0
782,1355,5.0
753,1355,4.0
872,1355,5.0
933,1355,5.0
1488,1355,4.0
850,1355,5.0
1112,1355,5.0
659,1355,5.0
1118,1355,5.0
1108,1355,5.0
400,1355,1.0
913,1356,5.0
1333,1356,4.0
1212,1356,4.0
872,1356,5.0
1390,1356,5.0
953,1357,5.0
1089,1357,5.0
693,1357,5.0
106,1357,3.0
924,1357,5.0
495,1357,5.0
157,1358,4.0
402,1358,5.0
817,1358,4.0
1410,1358,5.0
539,1358,5.0
405,1358,3.0
313,1358,2.0
373,1358,4.0
1525,1358,4.0
807,1358,5.0
447,1358,5.0
481,1358,5.0
428,1358,5.0
170,1358,5.0
357,1358,4.0
1184,1358,4.0
463,1358,5.0
1368,1358,5.0
450,1358,5.0
21,1358,5.0
1251,1358,5.0
248,1358,5.0
652,1358,5.0
1073,1358,5.0
1210,1358,5.0
69,1358,5.0
674,1358,5.0
784,1358,5.0
819,1358,5.0
1237,1358,5.0
1214,1358,5.0
414,1359,5.0
405,1359,5.0
740,1359,4.0
42,1359,5.0
1534,1359,5.0
428,1359,3.0
1368,1359,5.0
1242,1359,5.0
1210,1359,5.0
957,1359,5.0
1324,1360,5.0
457,1360,5.0
170,1360,5.0
183,1360,1.0
218,1360,5.0
1287,1361,5.0
915,1361,5.0
1076,1361,5.0
402,1361,4.0
1122,1361,5.0
1197,1361,5.0
1433,1361,5.0
883,1361,5.0
791,1361,2.0
917,1361,5.0
383,1361,5.0
1516,1361,5.0
605,1361,1.0
1198,1361,5.0
1046,1361,5.0
1218,1361,5.0
129,1361,5.0
688,1361,4.0
757,1361,4.0
790,1361,5.0
469,1361,5.0
652,1361,5.0
1191,1361,5.0
446,1361,5.0
1317,1361,5.0
579,1361,5.0
1081,1361,5.0
1076,1362,4.0
1106,1362,2.0
552,1362,3.0
1147,1362,5.0
1223,1362,3.0
829,1362,3.0
340,1363,5.0
752,1363,4.0
1086,1363,4.0
86,1363,3.0
1028,1363,4.0
1389,1363,5.0
985,1363,4.0
929,1363,4.0
577,1363,5.0
1248,1363,4.0
798,1363,5.0
1488,1363,3.0
990,1363,5.0
1060,1364,5.0
1213,1364,4.0
55,1364,4.0
1002,1364,4.0
1342,1364,4.0
471,1364,3.0
167,1364,4.0
436,1364,5.0
1069,1364,5.0
1148,1364,5.0
694,1364,5.0
91,1364,5.0
1408,1364,5.0
697,1364,1.0
777,1364,5.0
647,1364,4.0
990,1364,4.0
738,1364,4.0
953,1365,5.0
1477,1365,5.0
64,1365,5.0
576,1365,4.0
1442,1365,5.0
739,1365,4.0
884,1365,4.0
569,1365,5.0
195,1365,4.0
937,1365,5.0
1280,1365,4.0
1430,1365,4.0
1263,1365,4.0
944,1365,3.0
962,1365,4.0
1050,1366,5.0
27,1366,5.0
94,1366,5.0
820,1366,5.0
165,1366,5.0
176,1366,5.0
687,1367,4.0
1019,1367,5.0
1309,1367,4.0
28,1367,5.0
861,1367,5.0
565,1367,5.0
1201,1367,5.0
1473,1367,4.0
854,1367,5.0
397,1367,5.0
1492,1367,4.0
428,1367,5.0
1239,1367,5.0
152,1367,1.0
1508,1367,5.0
634,1367,5.0
23,1367,4.0
209,1367,4.0
866,1367,5.0
1280,1367,4.0
1512,1367,5.0
782,1367,5.0
141,1367,1.0
790,1367,5.0
1210,1367,5.0
1072,1367,5.0
218,1367,4.0
1466,1367,5.0
487,1367,5.0
1016,1367,4.0
119,1368,5.0
662,1368,4.0
1184,1368,3.0
529,1368,5.0
288,1368,5.0
218,1368,4.0
1237,1368,5.0
934,1369,5.0
1213,1369,5.0
441,1369,5.0
947,1369,4.0
903,1369,5.0
16,1369,5.0
1316,1369,5.0
1172,1369,5.0
712,1369,5.0
1331,1369,5.0
1512,1369,5.0
1210,1369,4.0
218,1369,5.0
1347,1370,4.0
1496,1370,4.0
285,1370,4.0
879,1370,4.0
134,1370,4.0
457,1370,5.0
354,1370,3.0
465,1370,5.0
164,1370,4.0
634,1370,5.0
765,1370,5.0
215,1370,5.0
218,1370,5.0
908,1371,2.0
192,1371,4.0
1269,1371,5.0
81,1371,4.0
1130,1371,5.0
1206,1371,5.0
1213,1372,5.0
119,1372,5.0
405,1372,1.0
1497,1372,5.0
1342,1372,5.0
1049,1372,5.0
807,1372,4.0
170,1372,5.0
967,1372,4.0
1184,1372,4.0
1530,1372,5.0
529,1372,5.0
1368,1372,4.0
1512,1372,5.0
353,1372,5.0
1073,1372,2.0
1210,1372,5.0
218,1372,4.0
1142,1373,5.0
1000,1373,5.0
986,1373,5.0
196,1373,5.0
142,1373,5.0
1201,1373,5.0
41,1373,5.0
1424,1373,5.0
806,1373,5.0
763,1373,1.0
366,1373,5.0
1522,1373,5.0
978,1373,4.0
275,1373,5.0
8,1373,3.0
215,1373,5.0
1030,1373,2.0
1073,1373,5.0
1108,1373,5.0
1466,1373,5.0
487,1373,5.0
610,1373,5.0
986,1374,5.0
483,1374,5.0
1247,1374,3.0
474,1374,5.0
255,1374,5.0
218,1374,4.0
1318,1374,5.0
609,1374,5.0
340,1375,4.0
1324,1375,4.0
733,1375,3.0
1106,1375,3.0
854,1375,4.0
696,1375,4.0
1476,1375,3.0
431,1375,4.0
829,1375,4.0
620,1375,5.0
82,1375,4.0
564,1376,5.0
344,1376,4.0
784,1376,2.0
770,1376,5.0
610,1376,5.0
441,1377,5.0
903,1377,5.0
225,1377,5.0
1508,1377,5.0
771,1377,5.0
1511,1378,5.0
1018,1378,5.0
1279,1378,5.0
1319,1378,5.0
459,1378,5.0
1263,1378,5.0
1116,1379,5.0
583,1379,4.0
563,1379,3.0
226,1379,5.0
805,1379,3.0
1359,1379,3.0
696,1379,4.0
95,1379,5.0
941,1379,4.0
535,1379,5.0
712,1379,4.0
253,1379,4.0
96,1379,4.0
1163,1379,5.0
521,1380,5.0
558,1380,5.0
593,1380,5.0
510,1380,5.0
1420,1380,4.0
1335,1380,5.0
106,1380,5.0
458,1380,5.0
325,1380,5.0
631,1380,4.0
363,1380,5.0
725,1380,5.0
609,1380,5.0
1419,1381,4.0
192,1381,5.0
824,1381,4.0
137,1381,4.0
155,1381,5.0
1062,1381,1.0
790,1381,5.0
775,1381,2.0
194,1381,4.0
1191,1381,5.0
501,1381,4.0
289,1382,5.0
918,1382,5.0
192,1382,5.0
462,1382,5.0
526,1382,4.0
1252,1382,3.0
745,1382,5.0
225,1382,5.0
39,1382,5.0
1416,1382,5.0
1173,1382,5.0
1534,1382,5.0
927,1382,5.0
139,1382,4.0
519,1382,4.0
1331,1382,4.0
355,1382,3.0
1009,1382,4.0
1123,1382,5.0
1072,1382,5.0
1061,1382,5.0
1264,1382,5.0
1149,1382,4.0
913,1383,4.0
936,1383,5.0
367,1383,5.0
447,1383,5.0
1532,1383,5.0
1209,1383,5.0
81,1383,4.0
744,1383,4.0
809,1384,4.0
888,1384,3.0
16,1384,3.0
1532,1384,4.0
81,1384,3.0
634,1384,3.0
532,1384,3.0
1512,1384,3.0
782,1384,5.0
215,1384,4.0
1474,1384,4.0
276,1384,4.0
148,1385,5.0
1025,1385,4.0
951,1385,4.0
432,1385,4.0
216,1385,5.0
37,1386,4.0
315,1386,5.0
1144,1386,5.0
972,1386,5.0
1268,1386,3.0
763,1386,5.0
305,1386,5.0
448,1386,4.0
1397,1386,5.0
1130,1386,5.0
1210,1386,4.0
1441,1386,4.0
1192,1387,4.0
47,1387,4.0
1279,1387,4.0
498,1387,5.0
719,1387,1.0
427,1387,4.0
642,1387,5.0
1507,1387,4.0
955,1387,5.0
74,1387,5.0
732,1387,5.0
647,1387,4.0
1299,1387,3.0
496,1388,2.0
64,1388,1.0
206,1388,5.0
922,1388,5.0
146,1388,5.0
180,1388,5.0
570,1388,5.0
889,1388,5.0
806,1388,3.0
508,1388,5.0
1339,1388,5.0
518,1388,5.0
1139,1388,3.0
906,1388,4.0
649,1388,5.0
274,1388,5.0
1145,1388,1.0
1087,1388,4.0
774,1388,5.0
544,1388,5.0
440,1388,5.0
570,1389,5.0
371,1389,4.0
345,1389,3.0
550,1389,5.0
412,1389,4.0
274,1389,5.0
943,1389,4.0
509,1390,4.0
1400,1390,5.0
371,1390,4.0
779,1390,5.0
946,1390,4.0
1083,1390,5.0
519,1390,5.0
136,1390,5.0
709,1390,4.0
1205,1390,5.0
171,1390,4.0
64,1391,5.0
285,1391,4.0
462,1391,5.0
626,1391,4.0
541,1391,5.0
801,1391,2.0
656,1391,5.0
1339,1391,5.0
183,1391,5.0
574,1391,4.0
1499,1391,5.0
1436,1391,5.0
377,1391,5.0
288,1391,5.0
625,1391,5.0
1123,1391,5.0
1007,1391,4.0
301,1391,5.0
1084,1391,5.0
128,1391,2.0
522,1391,1.0
426,1391,5.0
216,1391,5.0
440,1391,5.0
1213,1392,5.0
1394,1392,4.0
1480,1392,3.0
1233,1392,5.0
1269,1392,5.0
763,1392,5.0
497,1392,3.0
434,1392,5.0
1301,1392,5.0
820,1392,2.0
1210,1392,5.0
949,1392,5.0
403,1392,2.0
947,1393,5.0
1173,1393,3.0
163,1393,5.0
763,1393,5.0
1204,1393,5.0
170,1393,5.0
